property,insName,fCode,fName,price,earn1,earn3,earn5,fee,fClassCode,largeType,smallType,fSize,manager,trustee,riskClass,earnDev
일반,KB생명,KLVL1826200,주가지수ELS거치형81호,939.74,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,5.87,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1826700,주가지수ELS거치형82호,983.21,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,5.08,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1827100,주가지수ELS거치형83호,994.18,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,19.4,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1827300,주가지수ELS거치형84호,999.82,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,14.53,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1814000,주가지수ELS거치형8호,1365.37,27.75,23.73,55.98,0.75,21705AA011005200Z,국내투자,기타형,19.4,KB자산운용,하나은행,5,2.84256926
일반,KB생명,KLVL1814200,주가지수ELS거치형9호,1380.32,25.73,24.6,50.71,0.75,21705AA011005200Z,국내투자,기타형,15.68,KB자산운용,하나은행,5,0.799030663
일반,KB생명,KLVL1814500,주가지수ELS적립형10호,1093.21,33.88,17.46,23.08,0.75,21705AA011005200Z,국내투자,기타형,25.32,KB자산운용,하나은행,3,11.61069335
일반,KB생명,KLVL1814700,주가지수ELS적립형11호,1121.41,37.94,17.99,23.19,0.75,21705AA011005200Z,국내투자,기타형,20.09,KB자산운용,하나은행,3,14.10678028
일반,KB생명,KLVL1814900,주가지수ELS적립형12호,1135.27,37.56,17.61,19.37,0.75,21705AA011005200Z,국내투자,기타형,35.21,KB자산운용,하나은행,3,14.10678028
일반,KB생명,KLVL1815100,주가지수ELS적립형13호,1115.25,36.47,18.78,19.61,0.75,21705AA011005200Z,국내투자,기타형,198.48,KB자산운용,하나은행,3,12.50871896
일반,KB생명,KLVL1815800,주가지수ELS적립형14호,1141.11,35.01,16.16,14.6,0.75,21705AA011005200Z,국내투자,기타형,59.34,KB자산운용,하나은행,3,13.32896283
일반,KB생명,KLVL1816500,주가지수ELS적립형15호,1121.65,33.4,14.93,-,0.75,21705AA011005200Z,국내투자,기타형,96.57,KB자산운용,하나은행,3,13.06026225
일반,KB생명,KLVL1817200,주가지수ELS적립형16호,1080.99,35.91,14.65,-,0.75,21705AA011005200Z,국내투자,기타형,46.89,KB자산운용,하나은행,2,15.03309017
일반,KB생명,KLVL1817600,주가지수ELS적립형17호,1003.24,37.02,10.08,-,0.9,21705AA011005200Z,국내투자,기타형,458.48,KB자산운용,하나은행,2,19.04945669
일반,KB생명,KLVL1818300,주가지수ELS적립형18호,924.92,38.04,3.83,-,0.9,21705AA011005200Z,국내투자,기타형,181.77,KB자산운용,하나은행,2,24.19012298
일반,KB생명,KLVL1819000,주가지수ELS적립형19호,873.06,38.29,-10.55,-,1.1,21705AA011005200Z,국내투자,기타형,769.89,KB자산운용,하나은행,1,34.53509519
일반,KB생명,KLVL1812700,주가지수ELS적립형1호,1194.7,33.16,19.01,30.37,0.75,21705AA011005200Z,국내투자,기타형,13.48,KB자산운용,하나은행,3,10.00556095
일반,KB생명,KLVL1820100,주가지수ELS적립형20호(M),831.48,32.41,-,-,1.1,21705AA011005200Z,국내투자,기타형,20.56,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1820000,주가지수ELS적립형20호(S),837.96,34.08,-,-,1.1,21705AA011005200Z,국내투자,기타형,17.04,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1820700,주가지수ELS적립형21호(M),790.91,27.7,-,-,1.1,21705AA011005200Z,국내투자,기타형,78.17,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1820600,주가지수ELS적립형21호(S),789.68,27.04,-,-,1.1,21705AA011005200Z,국내투자,기타형,85.03,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1822400,주가지수ELS적립형22호(M)(KB),827.11,17.95,-,-,1.1,21705AA011005200Z,국내투자,기타형,22.67,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1822300,주가지수ELS적립형22호(S)(KB),827,19.5,-,-,1.1,21705AA011005200Z,국내투자,기타형,28.14,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1823800,주가지수ELS적립형23호(M),862.09,-1.65,-,-,1.1,21705AA011005200Z,국내투자,기타형,7.48,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1823700,주가지수ELS적립형23호(S),863.8,-0.88,-,-,1.1,21705AA011005200Z,국내투자,기타형,13.66,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1825300,주가지수ELS적립형24호(M),939.8,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,1.39,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1825200,주가지수ELS적립형24호(S),936.43,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,0.85,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1827000,주가지수ELS적립형25호(M),986.69,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,0.35,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1826900,주가지수ELS적립형25호(S),984.58,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,0.06,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1812900,주가지수ELS적립형2호,1157.01,29.36,17.03,26.51,0.75,21705AA011005200Z,국내투자,기타형,15.75,KB자산운용,하나은행,4,8.718626612
일반,KB생명,KLVL1813100,주가지수ELS적립형3호,1175.41,36.38,20.84,29.86,0.75,21705AA011005200Z,국내투자,기타형,15.56,KB자산운용,하나은행,3,10.98843938
일반,KB생명,KLVL1813300,주가지수ELS적립형4호,1129.58,30.7,19.62,29.17,0.75,21705AA011005200Z,국내투자,기타형,11.04,KB자산운용,하나은행,4,7.834743136
일반,KB생명,KLVL1813500,주가지수ELS적립형5호,1145.56,32.94,17.38,25.18,0.75,21705AA011005200Z,국내투자,기타형,15.95,KB자산운용,하나은행,3,11.00258152
일반,KB생명,KLVL1813700,주가지수ELS적립형6호,1186.02,34.05,19.73,25.93,0.75,21705AA011005200Z,국내투자,기타형,33.99,KB자산운용,하나은행,3,10.12576911
일반,KB생명,KLVL1813900,주가지수ELS적립형7호,1155.64,34.2,19.3,25.8,0.75,21705AA011005200Z,국내투자,기타형,15.69,KB자산운용,하나은행,3,10.53589104
일반,KB생명,KLVL1814100,주가지수ELS적립형8호,1135.97,32.91,17.1,24.83,0.75,21705AA011005200Z,국내투자,기타형,14.72,KB자산운용,하나은행,3,11.17935821
일반,KB생명,KLVL1814300,주가지수ELS적립형9호,1138.61,31.96,19.47,26.88,0.75,21705AA011005200Z,국내투자,기타형,5.1,KB자산운용,하나은행,4,8.831763697
일반,KB생명,KLVL1820800,주가지수ELS쿠폰형1902,1130.64,45.55,-,-,1,21705AA011005200Z,국내투자,기타형,47.4,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1821200,주가지수ELS쿠폰형1903,1095.1,64.03,-,-,1,21705AA011005200Z,국내투자,기타형,123.64,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1821600,주가지수ELS쿠폰형1904,1022.16,65.74,-,-,1,21705AA011005200Z,국내투자,기타형,124.75,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1821800,주가지수ELS쿠폰형1905호,1026.89,61.24,-,-,1,21705AA011005200Z,국내투자,기타형,78.94,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1822000,주가지수ELS쿠폰형1906호,990.72,59.1,-,-,1,21705AA011005200Z,국내투자,기타형,28.01,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1822200,주가지수ELS쿠폰형1907,1054.15,18.18,-,-,1,21705AA011005200Z,국내투자,기타형,145.65,KB자산운용,하나은행,0,-
일반,KB생명,KLVL1822600,주가지수ELS쿠폰형1908,1085.19,50.92,-,-,1,21705AA011005200Z,국내투자,기타형,71.42,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1822800,주가지수ELS쿠폰형1909,1057.48,65.61,-,-,1,21705AA011005200Z,국내투자,기타형,57.65,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1823000,주가지수ELS쿠폰형1910호,1034.38,47.52,-,-,1,21705AA011005200Z,국내투자,기타형,29,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1823200,주가지수ELS쿠폰형1911호,989.98,55.73,-,-,1,21705AA011005200Z,국내투자,기타형,39.11,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1823400,주가지수ELS쿠폰형1912호,973.68,62.43,-,-,1,21705AA011005200Z,국내투자,기타형,14.91,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1823600,주가지수ELS쿠폰형2001,1051.77,39.68,-,-,1,21705AA011005200Z,국내투자,기타형,57.68,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1824000,주가지수ELS쿠폰형2002,1061.96,4.02,-,-,1,21705AA011005200Z,국내투자,기타형,50.63,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1824200,주가지수ELS쿠폰형2003,1027.98,2.81,-,-,1,21705AA011005200Z,국내투자,기타형,44.9,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1824400,주가지수ELS쿠폰형2004,1011.19,-,-,-,1,21705AA011005200Z,국내투자,기타형,29.62,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1824600,주가지수ELS쿠폰형2005,966.93,-,-,-,1,21705AA011005200Z,국내투자,기타형,62.67,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1824900,주가지수ELS쿠폰형2006,938.73,-,-,-,1,21705AA011005200Z,국내투자,기타형,45.07,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1825100,주가지수ELS쿠폰형2007,1014.15,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,70.05,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1825500,주가지수ELS쿠폰형2008,1016.61,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,78.84,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1825700,주가지수ELS쿠폰형2009,988.29,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,42.5,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1825900,주가지수ELS쿠폰형2010,977.72,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,51.86,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1826100,주가지수ELS쿠폰형2011,944.93,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,15.4,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1826300,주가지수ELS쿠폰형2012,939.6,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,4.85,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1826800,주가지수ELS쿠폰형2101,983.09,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,7.28,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1827200,주가지수ELS쿠폰형2102,994.17,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,15.98,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1827400,주가지수ELS쿠폰형2103,999.8,-,-,-,0.75,21705AA011005200Z,국내투자,기타형,6.45,신한자산운용,우리은행,0,-
일반,KB생명,KLVL1810800,주식집중형,1907.37,50.36,30.77,57.71,0.75,2110208011000000Z,국내투자,주식형,25.55,KB자산운용,우리은행,3,13.85222184
일반,KB생명,KLVL1810500,채권형,1620.82,0.07,7.11,7.35,0.4,21400AA011000000Z,국내투자,채권형,294.68,KB자산운용,우리은행,5,4.97803174
일반,KB생명,KLVL1811400,채권형Ⅱ,1275.94,0.4,7.24,7.48,0.25,21400AA011000000Z,국내투자,채권형,416.17,유리자산운용,우리은행,5,4.836610383
일반,KB생명,KLVL1811300,파워주식집중형,2260.14,73.77,37.37,72.54,0.8,211AA00011000000Z,국내투자,주식형,350.81,KB자산운용/트러스톤자산운용,우리은행,1,25.73868684
일반,KB생명,KLVL1810400,혼합형,1682.87,21.8,16.74,29.27,0.55,2130004011000000Z,국내투자,채권혼합형,60.89,KB자산운용,우리은행,5,3.577960313
일반,BNP파리바카디프생명,KLVL780000C,1.5레버리지인덱스재간접형,2315.96,113.28,52.25,115.47,0.465,211A45001A004431Z,국내투자,주식형,21.69,KB자산운용,우리은행,1,43.15472686
일반,BNP파리바카디프생명,KLVL780MMF3,120일평균분할투자MMF재간접형,1000,0,0,0,0.05,21450AA011001100Z,국내투자,채권형,0,삼성자산운용,우리은행,6,0
일반,BNP파리바카디프생명,KLVL780MMF2,20일평균분할투자MMF재간접형,1152.27,0.53,5.73,8.36,0.05,21450AA011001100Z,국내투자,채권형,0.03,삼성자산운용,우리은행,5,3.676955262
일반,BNP파리바카디프생명,KLVL78R1405,ELS마스터적립식재간접형1405,1120.01,12.45,12.01,46.56,0.75,21705AA011005200Z,국내투자,기타형,0.27,신한자산운용,국민은행,6,0.311126984
일반,BNP파리바카디프생명,KLVL78R1406,ELS마스터적립식재간접형1406,1027.29,12.23,13.92,31.09,0.75,21705AA011005200Z,국내투자,기타형,7.69,신한자산운용,국민은행,5,1.19501046
일반,BNP파리바카디프생명,KLVL78R1407,ELS마스터적립식재간접형1407,997.25,15.98,16.09,34.97,0.75,21705AA011005200Z,국내투자,기타형,5.04,신한자산운용,국민은행,6,0.077781746
일반,BNP파리바카디프생명,KLVL78R1408,ELS마스터적립식재간접형1408,1010.42,15.61,15.8,33.18,0.75,21705AA011005200Z,국내투자,기타형,3.91,신한자산운용,국민은행,6,0.134350288
일반,BNP파리바카디프생명,KLVL78R1409,ELS마스터적립식재간접형1409,1089.68,14.44,19.44,40.31,0.75,21705AA011005200Z,국내투자,기타형,0.82,신한자산운용,국민은행,5,3.535533906
일반,BNP파리바카디프생명,KLVL78R1410,ELS마스터적립식재간접형1410,985.59,12.66,14.13,29.13,0.75,21705AA011005200Z,국내투자,기타형,0.97,신한자산운용,국민은행,5,1.039446968
일반,BNP파리바카디프생명,KLVL78R1411,ELS마스터적립식재간접형1411,1032.69,12.77,12.49,22.52,0.75,21705AA011005200Z,국내투자,기타형,21.96,신한자산운용,국민은행,6,0.197989899
일반,BNP파리바카디프생명,KLVL78R1412,ELS마스터적립식재간접형1412,992.94,12.94,13.59,25.41,0.75,21705AA011005200Z,국내투자,기타형,12.19,신한자산운용,국민은행,6,0.459619408
일반,BNP파리바카디프생명,KLVL78R1501,ELS마스터적립식재간접형1501,934.45,13.75,13.34,23.78,0.75,21705AA011005200Z,국내투자,기타형,11.83,신한자산운용,국민은행,6,0.28991378
일반,BNP파리바카디프생명,KLVL78R1502,ELS마스터적립식재간접형1502,926.32,15.87,13.64,26.57,0.75,21705AA011005200Z,국내투자,기타형,14.81,신한자산운용,국민은행,5,1.576848122
일반,BNP파리바카디프생명,KLVL78R1503,ELS마스터적립식재간접형1503,934.4,12.74,12.14,21.76,0.75,21705AA011005200Z,국내투자,기타형,8.76,신한자산운용,국민은행,6,0.424264069
일반,BNP파리바카디프생명,KLVL78R1504,ELS마스터적립식재간접형1504,946.37,15.44,13.8,20.07,0.75,21705AA011005200Z,국내투자,기타형,2.54,신한자산운용,국민은행,5,1.159655121
일반,BNP파리바카디프생명,KLVL78R1505,ELS마스터적립식재간접형1505,1066.25,13.3,11.17,13.64,0.75,21705AA011005200Z,국내투자,기타형,1.11,신한자산운용,국민은행,5,1.506137444
일반,BNP파리바카디프생명,KLVL78R1506,ELS마스터적립식재간접형1506,1064.33,13.84,11.18,12.72,0.75,21705AA011005200Z,국내투자,기타형,14.98,신한자산운용,국민은행,5,1.880904038
일반,BNP파리바카디프생명,KLVL78R1507,ELS마스터적립식재간접형1507,1065.13,22.27,14.51,16.39,0.75,21705AA011005200Z,국내투자,기타형,2.22,신한자산운용,국민은행,4,5.487148622
일반,BNP파리바카디프생명,KLVL78R1508,ELS마스터적립식재간접형1508,1057.15,15.38,12.58,15.21,0.75,21705AA011005200Z,국내투자,기타형,7.99,신한자산운용,국민은행,5,1.979898987
일반,BNP파리바카디프생명,KLVL780ED10,ELS마스터주가지수연계재간접형10호,1364.33,7.07,14.36,57.28,0.75,21705AA011005200Z,국내투자,기타형,13.24,신한자산운용,국민은행,4,5.154808435
일반,BNP파리바카디프생명,KLVL78EDF11,ELS마스터주가지수연계재간접형11호,1312.57,7.21,12.33,76.36,0.75,21705AA011005200Z,국내투자,기타형,9.35,신한자산운용,국민은행,5,3.62038672
일반,BNP파리바카디프생명,KLVL78EDF12,ELS마스터주가지수연계재간접형12호,1307.47,4.2,10.67,73.64,0.75,21705AA011005200Z,국내투자,기타형,9.64,신한자산운용,국민은행,5,4.574980874
일반,BNP파리바카디프생명,KLVL78EDF13,ELS마스터주가지수연계재간접형13호,1310.04,7.77,15.09,26.23,0.75,21705AA011005200Z,국내투자,기타형,5.48,신한자산운용,국민은행,4,5.176021638
일반,BNP파리바카디프생명,KLVL78EDF14,ELS마스터주가지수연계재간접형14호,1327.35,10.84,18.14,38.5,0.75,21705AA011005200Z,국내투자,기타형,10.53,신한자산운용,국민은행,4,5.161879503
일반,BNP파리바카디프생명,KLVL78EDF15,ELS마스터주가지수연계재간접형15호,1356.89,8.9,14.47,36.95,0.75,21705AA011005200Z,국내투자,기타형,19.66,신한자산운용,국민은행,5,3.938584771
일반,BNP파리바카디프생명,KLVL78EDF16,ELS마스터주가지수연계재간접형16호,1312.07,7.26,14.5,56.54,0.75,21705AA011005200Z,국내투자,기타형,8.17,신한자산운용,국민은행,4,5.119453096
일반,BNP파리바카디프생명,KLVL780EDF1,ELS마스터주가지수연계재간접형1호,1449.97,4.23,10.89,75.87,0.75,21705AA011005200Z,국내투자,기타형,26.96,신한자산운용,국민은행,5,4.709331163
일반,BNP파리바카디프생명,KLVL780EDF2,ELS마스터주가지수연계재간접형2호,1487.57,9.3,14.52,53.89,0.75,21705AA011005200Z,국내투자,기타형,67.29,신한자산운용,국민은행,5,3.691097398
일반,BNP파리바카디프생명,KLVL780EDF3,ELS마스터주가지수연계재간접형3호,1448.02,7.67,15.02,63.1,0.75,21705AA011005200Z,국내투자,기타형,23.8,신한자산운용,국민은행,4,5.197234842
일반,BNP파리바카디프생명,KLVL780EDF4,ELS마스터주가지수연계재간접형4호,1447.48,7.43,14.78,63.15,0.75,21705AA011005200Z,국내투자,기타형,15.7,신한자산운용,국민은행,4,5.197234842
일반,BNP파리바카디프생명,KLVL780EDF5,ELS마스터주가지수연계재간접형5호,1459.99,16.33,13.47,98.48,0.75,21705AA011005200Z,국내투자,기타형,27.75,신한자산운용,국민은행,5,2.022325394
일반,BNP파리바카디프생명,KLVL780EDF6,ELS마스터주가지수연계재간접형6호,1386.62,6.89,11.85,71.02,0.75,21705AA011005200Z,국내투자,기타형,21.02,신한자산운용,국민은행,5,3.507249635
일반,BNP파리바카디프생명,KLVL780EDF7,ELS마스터주가지수연계재간접형7호,1387.49,4.27,10.91,75.55,0.75,21705AA011005200Z,국내투자,기타형,12.68,신한자산운용,국민은행,5,4.695189027
일반,BNP파리바카디프생명,KLVL780EDF8,ELS마스터주가지수연계재간접형8호,1403.07,8.76,14.06,49.57,0.75,21705AA011005200Z,국내투자,기타형,13.65,신한자산운용,국민은행,5,3.74766594
